Column1;Date;Close/Last;Volume;Open;High;Low
1641;22/12/2017;12788;1803140;12703;12804;12684
1642;21/12/2017;12706;1889320;12688;12725;12660
1643;20/12/2017;12696;1986700;12648;12714;12644
1644;19/12/2017;12642;1966460;12654;12686;12623
1645;18/12/2017;12655;2028340;12578;12670;12553
1646;15/12/2017;12575;2309590;12555;12645;12552
1647;14/12/2017;12571;2524410;12581;12616;12528
1648;13/12/2017;12486;2960220;12463;12597;12423
1649;12/12/2017;12417;2168310;12439;12479;12383
1650;11/12/2017;12469;1850280;12492;12534;12424
1651;08/12/2017;12484;2702930;12495;12544;12444
1652;07/12/2017;12531;3054300;12652;12668;12458
1653;06/12/2017;12661;2395090;12683;12718;12648
1654;05/12/2017;12649;3114930;12791;12798;12632
1655;04/12/2017;12777;2502460;12776;12805;12735
1656;01/12/2017;12823;4213440;12779;12925;12742
1657;30/11/2017;12767;3317290;12869;12884;12731
1658;29/11/2017;12862;3707990;12980;13004;12851
1659;28/11/2017;12992;2242460;12988;13013;12945
1660;27/11/2017;12989;1437910;12920;13034;12907
1661;24/11/2017;12918;833750;12961;12976;12895
1662;22/11/2017;12968;50080;12961;12964;12937
1663;21/11/2017;12817;3154630;12766;12845;12758
1664;20/11/2017;12753;3995520;12941;12951;12741
1665;17/11/2017;12965;3680940;12788;12975;12781
1666;16/11/2017;12782;2680210;12780;12818;12749
1667;15/11/2017;12777;4172510;12807;12900;12765
1668;14/11/2017;12829;3421500;12789;12838;12697
1669;13/11/2017;12789;2131870;12753;12799;12744
1670;10/11/2017;12742;3422810;12860;12877;12736
1671;09/11/2017;12875;205590;12860;12877;12854
1672;08/11/2017;12837;3460770;12764;12881;12761
1673;07/11/2017;12758;3279310;12826;12828;12723
1674;06/11/2017;12816;3406580;12707;12839;12664
1675;03/11/2017;12692;3615910;12775;12812;12659
1676;02/11/2017;12781;3740630;12752;12851;12740
1677;01/11/2017;12773;3765140;12718;12819;12685
1678;31/10/2017;12705;2646130;12776;12791;12683
1679;30/10/2017;12777;2539870;12743;12799;12698
1680;27/10/2017;12718;3525150;12680;12752;12638
1681;26/10/2017;12696;3775350;12786;12838;12664
1682;25/10/2017;12790;3684540;12780;12813;12720
1683;24/10/2017;12783;2620040;12839;12853;12748
1684;23/10/2017;12809;2769230;12815;12847;12736
1685;20/10/2017;12805;3088830;12920;12929;12793
1686;19/10/2017;12900;3454190;12828;12928;12776
1687;18/10/2017;12830;2502180;12869;12908;12786
1688;17/10/2017;12862;3281450;12972;12984;12832
1689;16/10/2017;13030;2658760;13060;13084;12925
1690;13/10/2017;13046;2905490;12960;13064;12929
1691;12/10/2017;12965;2399550;12946;12998;12918
1692;11/10/2017;12889;2587820;12907;12959;12868
1693;10/10/2017;12938;3084020;12868;12967;12846
1694;09/10/2017;12850;1950580;12786;12880;12777
1695;06/10/2017;12749;3615650;12706;12792;12628
1696;05/10/2017;12732;2177740;12775;12816;12685
1697;04/10/2017;12768;2663330;12745;12850;12731
1698;03/10/2017;12746;2029510;12731;12774;12710
1699;02/10/2017;12758;2673750;12822;12828;12720
1700;29/09/2017;12848;2806710;12901;12932;12782
1701;28/09/2017;12887;2799160;12851;12916;12804
1702;27/09/2017;12878;3640840;12973;12992;12841
1703;26/09/2017;13017;3767020;13142;13171;12950
1704;25/09/2017;13115;3572940;13015;13158;12917
1705;22/09/2017;12975;2564210;12941;13019;12941
1706;21/09/2017;12948;3881180;13048;13050;12912
1707;20/09/2017;13164;3436390;13147;13198;12995
1708;19/09/2017;13106;2680370;13105;13153;13087
1709;18/09/2017;13108;2597010;13240;13240;13081
1710;15/09/2017;13252;3132450;13337;13382;13230
1711;14/09/2017;13293;3276000;13276;13349;13195
1712;13/09/2017;13280;2980240;13362;13405;13245
1713;12/09/2017;13327;2811340;13317;13363;13267
1714;11/09/2017;13357;2920490;13415;13446;13306
1715;08/09/2017;13512;3772340;13540;13624;13471
1716;07/09/2017;13503;3540090;13390;13555;13372
1717;06/09/2017;13390;2975210;13450;13477;13364
1718;05/09/2017;13445;5462800;13398;13497;13311
1719;01/09/2017;13304;529220;13397;13435;13304
1720;31/08/2017;13222;3591320;13141;13290;13023
1721;30/08/2017;13141;3010910;13148;13193;13101
1722;29/08/2017;13189;4441460;13205;13319;13106
1723;28/08/2017;13153;3104890;12976;13178;12970
1724;25/08/2017;12979;3502880;12913;13014;12813
1725;24/08/2017;12920;2379980;12960;12968;12893
1726;23/08/2017;12947;2267440;12904;12970;12879
1727;22/08/2017;12910;2598060;12971;12981;12870
1728;21/08/2017;12967;2543190;12891;12997;12862
1729;18/08/2017;12916;3793520;12938;13069;12891
1730;17/08/2017;12924;3160500;12900;12960;12864
1731;16/08/2017;12829;2684540;12769;12895;12732
1732;15/08/2017;12797;2786980;12870;12877;12727
1733;14/08/2017;12904;2331060;12964;12964;12842
1734;11/08/2017;12940;2593070;12925;12981;12867
1735;10/08/2017;12901;2576510;12832;12938;12803
1736;09/08/2017;12793;2809290;12661;12847;12659
1737;08/08/2017;12626;2408640;12629;12710;12571
1738;07/08/2017;12647;1200390;12643;12656;12613
1739;04/08/2017;12646;2608340;12753;12765;12598
1740;03/08/2017;12744;1986150;12726;12770;12629
1741;02/08/2017;12784;2046290;12752;12790;12689
1742;01/08/2017;12794;2063960;12756;12803;12684
1743;31/07/2017;12734;1584640;12763;12773;12717
1744;28/07/2017;12753;2412860;12650;12770;12632
1745;27/07/2017;12665;1544120;12668;12713;12603
1746;26/07/2017;12556;921810;12562;12698;12494
1747;25/07/2017;12585;613600;12619;12642;12551
1748;24/07/2017;12607;616160;12614;12651;12581
1749;21/07/2017;12610;510350;12508;12621;12495
1750;20/07/2017;12455;2632910;12406;12472;12346
1751;19/07/2017;12420;1899800;12420;12435;12351
1752;18/07/2017;12419;2452410;12333;12441;12322
1753;17/07/2017;12337;1660960;12287;12354;12275
1754;14/07/2017;12275;2583010;12164;12327;12140
1755;13/07/2017;12173;2199000;12192;12236;12156
1756;12/07/2017;12191;2541720;12165;12252;12125
1757;11/07/2017;12147;2131210;12138;12171;12074
1758;10/07/2017;12132;2334370;12121;12150;12040
1759;07/07/2017;12097;3104830;12246;12281;12066
1760;06/07/2017;12233;1858090;12265;12295;12218
1761;05/07/2017;12217;3487990;12230;12284;12165
1762;03/07/2017;12192;269060;12201;12246;12200
1763;30/06/2017;12423;2100970;12452;12482;12390
1764;29/06/2017;12458;2605900;12496;12532;12397
1765;28/06/2017;12491;1881190;12473;12557;12467
1766;27/06/2017;12469;2047210;12452;12538;12418
1767;26/06/2017;12464;2191050;12581;12590;12365
1768;23/06/2017;12564;1535290;12509;12600;12506
1769;22/06/2017;12494;1821700;12464;12560;12464
1770;21/06/2017;12458;1602360;12439;12488;12417
1771;20/06/2017;12435;1720020;12454;12494;12424
1772;19/06/2017;12467;1741830;12558;12573;12443
1773;16/06/2017;12565;1452490;12556;12586;12532
1774;15/06/2017;12546;2384700;12627;12685;12527
1775;14/06/2017;12759;3372980;12684;12842;12590
1776;13/06/2017;12686;1711640;12677;12710;12605
1777;12/06/2017;12689;1684750;12697;12724;12656
1778;09/06/2017;12714;2121900;12835;12846;12667
1779;08/06/2017;12795;2474600;12895;12915;12735
1780;07/06/2017;12932;2124800;12970;12976;12850
1781;06/06/2017;12975;2430520;12825;12988;12821
1782;05/06/2017;12827;1348540;12826;12860;12802
1783;02/06/2017;12802;2575940;12680;12822;12613
1784;01/06/2017;12701;1746110;12716;12728;12637
1785;31/05/2017;12754;1935270;12657;12768;12620
1786;30/05/2017;12657;2757240;12701;12734;12618
1787;26/05/2017;12714;141020;12586;12727;12694
1788;25/05/2017;12598;629750;12616;12628;12569
1789;24/05/2017;12531;2340750;12511;12588;12476
1790;23/05/2017;12555;2699820;12604;12638;12505
1791;22/05/2017;12614;2018290;12575;12626;12516
1792;19/05/2017;12536;2105690;12468;12564;12461
1793;18/05/2017;12528;3614210;12614;12650;12457
1794;17/05/2017;12587;3659670;12372;12615;12363
1795;16/05/2017;12364;1971310;12308;12391;12300
1796;15/05/2017;12300;1822390;12283;12374;12268
1797;12/05/2017;12277;1895000;12250;12316;12244
1798;11/05/2017;12242;2300750;12192;12277;12169
1799;10/05/2017;12189;1858040;12221;12258;12175
1800;09/05/2017;12161;2400630;12266;12287;12143
1801;08/05/2017;12271;1883180;12231;12369;12210
1802;05/05/2017;12269;2570190;12285;12360;12262
1803;04/05/2017;12286;3058810;12385;12417;12257
1804;03/05/2017;12485;2454960;12578;12578;12364
1805;02/05/2017;12570;1714110;12574;12588;12526
1806;01/05/2017;12555;1970230;12696;12724;12549
1807;28/04/2017;12683;1662100;12652;12699;12642
1808;27/04/2017;12659;2031620;12702;12711;12618
1809;26/04/2017;12642;2339640;12655;12728;12607
1810;25/04/2017;12672;2427910;12779;12799;12628
1811;24/04/2017;12775;2872520;12800;12800;12660
1812;21/04/2017;12891;2209900;12833;12901;12800
1813;20/04/2017;12838;2376780;12822;12852;12780
1814;19/04/2017;12834;2510240;12917;12927;12754
1815;18/04/2017;12941;2726180;12867;12944;12806
1816;17/04/2017;12919;1894440;12924;12974;12831
1817;13/04/2017;12885;2290820;12883;12907;12838
1818;12/04/2017;12781;2414370;12772;12890;12738
1819;11/04/2017;12742;2794210;12568;12774;12547
1820;10/04/2017;12539;1760840;12556;12589;12482
1821;07/04/2017;12573;3654040;12539;12733;12524
1822;06/04/2017;12533;1605100;12576;12609;12513
1823;05/04/2017;12485;2264540;12582;12593;12454
1824;04/04/2017;12584;1520430;12555;12637;12555
1825;03/04/2017;12540;1357380;12519;12559;12464
1826;31/03/2017;12512;1583810;12446;12528;12415
1827;30/03/2017;12480;2111990;12561;12565;12442
1828;29/03/2017;12568;1578580;12530;12575;12500
1829;28/03/2017;12588;1106720;12571;12614;12505
1830;27/03/2017;12588;700550;12472;12642;12472
1831;24/03/2017;12517;507280;12482;12550;12437
1832;23/03/2017;12501;389550;12515;12564;12456
1833;22/03/2017;12497;2101810;12445;12515;12438
1834;21/03/2017;12465;2780900;12342;12477;12266
1835;20/03/2017;12340;1225590;12290;12355;12288
1836;17/03/2017;12302;1469330;12262;12315;12240
1837;16/03/2017;12271;2431370;12195;12340;12181
1838;15/03/2017;12007;2564400;11987;12220;11968
1839;14/03/2017;12026;1766530;12035;12075;11969
1840;13/03/2017;12031;1684360;12050;12109;12020
1841;10/03/2017;12014;2505140;12002;12062;11945
1842;09/03/2017;12032;2260260;12077;12089;11990
1843;08/03/2017;12094;2007920;12156;12185;12064
1844;07/03/2017;12161;1956450;12257;12274;12141
1845;06/03/2017;12255;1542750;12339;12373;12250
1846;03/03/2017;12265;2689700;12348;12367;12230
1847;02/03/2017;12329;2629030;12499;12508;12311
1848;01/03/2017;12500;3008150;12485;12514;12372
1849;28/02/2017;12539;2253690;12533;12593;12482
1850;27/02/2017;12588;2014860;12589;12649;12515
1851;24/02/2017;12583;2096600;12506;12612;12488
1852;23/02/2017;12514;2502770;12383;12522;12364
1853;22/02/2017;12333;1934310;12369;12419;12315
1854;21/02/2017;12389;2456950;12393;12402;12268
1855;17/02/2017;12391;202470;12408;12451;12324
1856;16/02/2017;12416;1964670;12343;12437;12333
1857;15/02/2017;12331;2205850;12286;12349;12175
1858;14/02/2017;12254;2236870;12261;12360;12227
1859;13/02/2017;12258;1682850;12342;12344;12203
1860;10/02/2017;12359;2291610;12296;12389;12226
1861;09/02/2017;12368;2342440;12427;12462;12261
1862;08/02/2017;12395;2160440;12352;12466;12313
1863;07/02/2017;12361;1926610;12369;12375;12292
1864;06/02/2017;12321;1903790;12219;12375;12208
1865;03/02/2017;12208;2107260;12178;12232;12083
1866;02/02/2017;12194;2202090;12112;12275;12102
1867;01/02/2017;12083;2113570;12122;12150;11997
1868;31/01/2017;12114;2376440;11977;12174;11956
1869;30/01/2017;11960;1853440;11946;12013;11900
1870;27/01/2017;11911;1428520;11914;11938;11826
1871;26/01/2017;11925;944390;12041;12050;11866
1872;25/01/2017;12005;802020;12115;12122;11953
1873;24/01/2017;12108;2119450;12180;12201;12062
1874;23/01/2017;12156;2313810;12093;12194;12090
1875;20/01/2017;12049;2360660;12048;12148;11982
1876;19/01/2017;12015;2415300;12031;12064;11954
1877;18/01/2017;12121;1952340;12168;12177;12018
1878;17/01/2017;12129;3686720;12028;12189;11980
1879;13/01/2017;11962;282240;11948;12043;11875
1880;12/01/2017;11998;2601070;11911;12072;11907
1881;11/01/2017;11966;3176950;11881;11985;11770
1882;10/01/2017;11855;2158980;11813;11906;11802
1883;09/01/2017;11849;1749890;11729;11864;11722
1884;06/01/2017;11734;2177140;11810;11838;11711
1885;05/01/2017;11813;2622240;11646;11859;11636
1886;04/01/2017;11653;1721080;11596;11686;11567
1887;03/01/2017;11620;2165370;11514;11660;11465
1888;30/12/2016;11517;1386730;11595;11643;11503
1889;29/12/2016;11581;1523230;11431;11606;11426
1890;28/12/2016;11409;1001210;11393;11451;11371
1891;27/12/2016;11388;1023660;11353;11517;11328
1892;23/12/2016;11336;708340;11300;11373;11295
1893;22/12/2016;11336;708340;11300;11373;11295
1894;21/12/2016;11332;1096730;11340;11388;11310
1895;20/12/2016;11336;1380580;11398;11417;11273
1896;19/12/2016;11427;1125360;11361;11444;11355
1897;16/12/2016;11374;1712850;11305;11432;11285
1898;15/12/2016;11298;2628770;11438;11460;11243
1899;14/12/2016;11637;2053260;11598;11680;11400
1900;13/12/2016;11590;1360290;11645;11670;11563
1901;12/12/2016;11658;1596390;11614;11679;11525
1902;09/12/2016;11619;1544170;11725;11738;11576
1903;08/12/2016;11724;1423630;11761;11807;11709
1904;07/12/2016;11775;1379000;11714;11823;11672
1905;06/12/2016;11701;1307140;11728;11771;11681
1906;05/12/2016;11765;2122760;11826;11902;11586
1907;02/12/2016;11778;1692240;11743;11803;11684
1908;01/12/2016;11694;2161690;11751;11784;11622
1909;30/11/2016;11739;2327480;11907;11968;11713
1910;29/11/2016;11908;1958870;11966;11977;11826
1911;28/11/2016;11938;1327800;11844;12000;11844
1912;25/11/2016;11810;899410;11844;11954;11728
1913;23/11/2016;11924;34790;11882;11925;11852
1914;22/11/2016;12112;2017700;12135;12209;12056
1915;21/11/2016;12098;1620470;12073;12178;12054
1916;18/11/2016;12087;2440020;12160;12175;12013
1917;17/11/2016;12169;2249530;12248;12311;12105
1918;16/11/2016;12239;1901580;12280;12331;12210
1919;15/11/2016;12245;2249700;12218;12314;12186
1920;14/11/2016;12217;3326350;12277;12309;12110
1921;11/11/2016;12243;4200690;12587;12650;12187
1922;10/11/2016;12664;3927970;12784;12925;12519
1923;09/11/2016;12735;7836570;12768;13383;12681
1924;08/11/2016;12745;1949220;12822;12915;12733
1925;07/11/2016;12794;2096680;12945;12965;12786
1926;04/11/2016;13045;2029660;13032;13083;12957
1927;03/11/2016;13033;2201640;12981;13080;12862
1928;02/11/2016;13082;2240050;12890;13093;12884
1929;01/11/2016;12880;1949760;12778;12929;12763
1930;31/10/2016;12731;1154450;12783;12805;12719
1931;28/10/2016;12768;2224890;12692;12854;12620
1932;27/10/2016;12695;1233440;12672;12737;12652
1933;26/10/2016;12666;1327960;12740;12772;12651
1934;25/10/2016;12736;1322410;12652;12775;12624
1935;24/10/2016;12637;1488230;12669;12728;12601
1936;21/10/2016;12677;978910;12665;12688;12617
1937;20/10/2016;12675;1309760;12706;12759;12655
1938;19/10/2016;12699;1354140;12639;12744;12611
1939;18/10/2016;12629;1413660;12560;12656;12559
1940;17/10/2016;12566;1029910;12529;12582;12511
1941;14/10/2016;12555;1619520;12595;12607;12469
1942;13/10/2016;12576;1429280;12571;12639;12547
1943;12/10/2016;12538;1223420;12545;12605;12512
1944;11/10/2016;12559;1279710;12617;12640;12543
1945;10/10/2016;12604;1282200;12585;12668;12585
1946;07/10/2016;12519;2615300;12568;12676;12432
1947;06/10/2016;12530;1765740;12697;12716;12518
1948;05/10/2016;12686;2004160;12705;12794;12641
1949;04/10/2016;12697;3277730;13150;13154;12690
1950;03/10/2016;13127;1205030;13210;13226;13118
1951;30/09/2016;13171;1984710;13236;13315;13160
1952;29/09/2016;13260;1450790;13250;13294;13186
1953;28/09/2016;13237;1438070;13301;13311;13211
1954;27/09/2016;13304;1756930;13420;13435;13277
1955;26/09/2016;13441;1203620;13408;13461;13365
1956;23/09/2016;13417;1088330;13403;13445;13374
1957;22/09/2016;13447;1524270;13389;13478;13351
1958;21/09/2016;13314;2535630;13180;13413;13109
1959;20/09/2016;13182;876590;13163;13211;13152
1960;19/09/2016;13178;1111070;13132;13218;13126
1961;16/09/2016;13102;1326420;13183;13215;13092
1962;15/09/2016;13180;2000750;13258;13325;13121
1963;14/09/2016;13261;1314240;13226;13298;13166
1964;13/09/2016;13237;1734100;13317;13359;13188
1965;12/09/2016;13256;1836910;13320;13338;13233
1966;09/09/2016;13345;1518600;13416;13436;13312
1967;08/09/2016;13416;1742460;13491;13539;13391
1968;07/09/2016;13492;1424660;13535;13576;13469
1969;06/09/2016;13492;2634090;13308;13572;13255
1970;02/09/2016;13540;121310;13180;13340;13074
1971;01/09/2016;13171;1671110;13117;13186;13055
1972;31/08/2016;13114;1630050;13147;13192;13069
1973;30/08/2016;13165;1493130;13270;13289;13120
1974;29/08/2016;13271;1368510;13238;13285;13172
1975;26/08/2016;13259;2923050;13248;13460;13212
1976;25/08/2016;13246;1434680;13274;13302;13210
1977;24/08/2016;13297;2078270;13422;13441;13270
1978;23/08/2016;13461;1250070;13436;13488;13389
1979;22/08/2016;13434;1485660;13450;13457;13354
1980;19/08/2016;13462;1776820;13571;13579;13420
1981;18/08/2016;13572;1631040;13538;13615;13512
1982;17/08/2016;13488;1640910;13513;13568;13405
1983;16/08/2016;13569;2137290;13452;13643;13448
1984;15/08/2016;13475;1178000;13436;13491;13409
1985;12/08/2016;13432;2279430;13447;13625;13383
1986;11/08/2016;13500;1498800;13532;13594;13414
1987;10/08/2016;13519;1840370;13470;13636;13457
1988;09/08/2016;13467;1172800;13412;13485;13360
1989;08/08/2016;13413;1262440;13412;13439;13353
1990;05/08/2016;13444;2078280;13672;13710;13404
1991;04/08/2016;13674;1589350;13647;13714;13551
1992;03/08/2016;13647;1311230;13705;13734;13606
1993;02/08/2016;13726;1546810;13606;13742;13537
1994;01/08/2016;13596;1089340;13572;13619;13532
1995;29/07/2016;13490;2149280;13332;13533;13258
1996;28/07/2016;13323;1799840;13395;13443;13301
1997;27/07/2016;13267;1609650;13199;13423;13156
1998;26/07/2016;13208;886580;13155;13244;13136
1999;25/07/2016;13195;1251050;13227;13234;13111
2000;22/07/2016;13234;2115350;13314;13340;13194
2001;21/07/2016;13310;2413510;13162;13340;13107
2002;20/07/2016;13193;2122010;13322;13388;13125
2003;19/07/2016;13323;1441230;13291;13355;13258
2004;18/07/2016;13293;1594870;13334;13360;13235
2005;15/07/2016;13274;1842430;13364;13395;13226
2006;14/07/2016;13274;2513020;13445;13480;13204
2007;13/07/2016;13322;1950910;13340;13463;13281
2008;12/07/2016;13353;2462670;13563;13589;13310
2009;11/07/2016;13566;2173750;13689;13765;13518
2010;08/07/2016;13584;2871240;13610;13718;13363
2011;07/07/2016;13621;2045140;13657;13729;13520
2012;06/07/2016;13671;2262560;13580;13775;13563
2013;05/07/2016;13587;3370020;13508;13603;13385
2014;01/07/2016;13390;638210;13450;13603;13385
2015;30/06/2016;13206;1828120;13210;13265;13153
2016;29/06/2016;13269;1649740;13139;13310;13133
2017;28/06/2016;13179;1831690;13283;13295;13082
2018;27/06/2016;13247;2407340;13223;13400;13208
2019;24/06/2016;13224;5272050;12543;13626;12528
2020;23/06/2016;12631;1459960;12681;12749;12569
2021;22/06/2016;12700;1271540;12714;12735;12638
2022;21/06/2016;12725;1969940;12711;12974;12671
2023;20/06/2016;12921;1860030;12930;12968;12808
2024;17/06/2016;12948;2035500;12824;13027;12788
2025;16/06/2016;12984;3313680;12950;13189;12801
2026;15/06/2016;12883;1901370;12881;13000;12813
2027;14/06/2016;12881;1825120;12862;12930;12786
2028;13/06/2016;12869;1957340;12783;12903;12752
2029;10/06/2016;12759;1511630;12715;12809;12673
2030;09/06/2016;12727;1450870;12646;12744;12594
2031;08/06/2016;12623;1672150;12470;12672;12455
2032;07/06/2016;12470;1143370;12480;12490;12369
2033;06/06/2016;12474;1572450;12455;12513;12421
2034;03/06/2016;12429;2300350;12128;12474;12091
2035;02/06/2016;12126;1062480;12159;12200;12120
2036;01/06/2016;12147;1513110;12179;12229;12082
2037;31/05/2016;12175;2273620;12081;12206;12015
2038;27/05/2016;12167;299310;12151;12159;12022
2039;26/05/2016;12227;1483620;12261;12372;12208
2040;25/05/2016;12266;1052390;12300;12334;12206
2041;24/05/2016;12322;2889260;12495;12528;12262
2042;23/05/2016;12515;2068970;12517;12568;12435
2043;20/05/2016;12529;1883830;12563;12612;12496
2044;19/05/2016;12548;2460150;12591;12623;12446
2045;18/05/2016;12744;2254800;12806;12835;12560
2046;17/05/2016;12769;1968550;12749;12839;12701
2047;16/05/2016;12742;1885090;12731;12904;12716
2048;13/05/2016;12727;1676830;12648;12777;12640
2049;12/05/2016;12712;2117570;12793;12825;12629
2050;11/05/2016;12755;2155920;12673;12808;12663
2051;10/05/2016;12648;1640240;12654;12720;12583
2052;09/05/2016;12666;2134130;12888;12895;12628
2053;06/05/2016;12940;2465210;12793;12977;12762
2054;05/05/2016;12723;1688560;12812;12884;12706
2055;04/05/2016;12744;2055060;12877;12918;12736
2056;03/05/2016;12918;2092290;12934;13039;12840
2057;02/05/2016;12958;1930920;12942;13060;12896
2058;29/04/2016;12905;2496030;12680;12990;12670
2059;28/04/2016;12664;2143560;12473;12717;12391
2060;27/04/2016;12504;1671900;12457;12546;12407
2061;26/04/2016;12434;1399820;12398;12465;12327
2062;25/04/2016;12402;1146960;12345;12438;12313
2063;22/04/2016;12300;1983880;12485;12542;12285
2064;21/04/2016;12503;2619920;12445;12724;12444
2065;20/04/2016;12544;1582710;12513;12598;12440
2066;19/04/2016;12543;2005110;12339;12585;12290
2067;18/04/2016;12350;1435400;12363;12433;12317
2068;15/04/2016;12346;1155850;12285;12376;12268
2069;14/04/2016;12265;1965670;12438;12459;12254
2070;13/04/2016;12483;1504260;12572;12587;12414
2071;12/04/2016;12609;1482960;12598;12647;12530
2072;11/04/2016;12580;1512790;12418;12609;12416
2073;08/04/2016;12438;1283330;12418;12446;12310
2074;07/04/2016;12375;1797650;12240;12450;12240
2075;06/04/2016;12238;1290320;12326;12338;12172
2076;05/04/2016;12296;1487620;12171;12388;12160
2077;04/04/2016;12193;869000;12172;12241;12157
2078;01/04/2016;12235;1881790;12341;12372;12103
2079;31/03/2016;12356;1171500;12270;12423;12251
2080;30/03/2016;12286;1728010;12430;12468;12249
2081;29/03/2016;12375;1935720;12231;12452;12170
2082;28/03/2016;12220;853860;12178;12251;12077
2083;24/03/2016;12235;616130;12221;12256;12126
2084;23/03/2016;12256;2484060;12485;12498;12154
2085;22/03/2016;12486;1781280;12443;12609;12428
2086;21/03/2016;12442;1651300;12552;12567;12412
2087;18/03/2016;12543;1523480;12577;12677;12484
2088;17/03/2016;12650;1967090;12620;12719;12552
2089;16/03/2016;12298;1956310;12331;12648;12270
2090;15/03/2016;12310;1690670;12370;12387;12260
2091;14/03/2016;12451;1980150;12509;12619;12299
2092;11/03/2016;12594;2259240;12720;12878;12490
2093;10/03/2016;12728;2949340;12537;12743;12375
2094;09/03/2016;12574;2171050;12622;12657;12436
2095;08/03/2016;12629;1983760;12679;12790;12610
2096;07/03/2016;12640;2088600;12605;12741;12574
2097;04/03/2016;12707;3514290;12646;12807;12501
2098;03/03/2016;12582;2167160;12408;12693;12380
2099;02/03/2016;12418;1750100;12323;12448;12251
2100;01/03/2016;12308;2111750;12389;12493;12277
2101;29/02/2016;12344;1744840;12231;12418;12163
2102;26/02/2016;12204;2103510;12325;12413;12120
2103;25/02/2016;12388;1992890;12289;12444;12218
2104;24/02/2016;12391;2604220;12260;12543;12224
2105;23/02/2016;12226;1758210;12089;12290;12076
2106;22/02/2016;12101;1556260;12080;12269;12025
2107;19/02/2016;12308;1684150;12312;12353;12206
2108;18/02/2016;12263;1731770;12095;12406;12013
2109;17/02/2016;12114;1568590;12019;12144;11962
2110;16/02/2016;12082;3198920;12094;12363;11915
2111;12/02/2016;12394;332150;12363;12363;12150
2112;11/02/2016;12478;3455190;11975;12639;11963
2113;10/02/2016;11946;1591030;11897;11981;11816
2114;09/02/2016;11986;1801630;11894;11993;11859
2115;08/02/2016;11979;2327000;11740;12014;11645
2116;05/02/2016;11577;2060630;11557;11750;11455
2117;04/02/2016;11575;1682590;11567;11579;11397
2118;03/02/2016;11413;1810520;11294;11462;11248
2119;02/02/2016;11272;1074440;11288;11315;11226
2120;01/02/2016;11280;1097280;11180;11302;11153
2121;29/01/2016;11164;1260230;11148;11189;11085
2122;28/01/2016;11161;1460720;11157;11264;11102
2123;27/01/2016;11163;1248650;11202;11287;11152
2124;26/01/2016;11206;895250;11094;11236;11077
2125;25/01/2016;11053;1488600;10978;11092;10976
2126;22/01/2016;10963;1338830;11016;11035;10944
2127;21/01/2016;10982;1705050;11009;11048;10925
2128;20/01/2016;11062;1831640;10873;11099;10871
2129;19/01/2016;10891;1540640;10890;10945;10821
2130;15/01/2016;10907;89270;10893;10933;10890
2131;14/01/2016;10736;1683640;10936;10954;10711
2132;13/01/2016;10871;1466760;10868;10956;10794
2133;12/01/2016;10852;1610910;10940;10991;10831
2134;11/01/2016;10962;1857710;11036;11083;10931
2135;08/01/2016;10979;1834360;11088;11131;10918
2136;07/01/2016;11078;2030630;10937;11099;10911
2137;06/01/2016;10919;1795810;10768;10949;10744
2138;05/01/2016;10784;992500;10735;10815;10719
2139;04/01/2016;10752;1512330;10615;10830;10610
2140;31/12/2015;10602;532720;10606;10627;10565
2141;30/12/2015;10598;52600;10682;10705;10598
2142;29/12/2015;10680;52600;10682;10705;10677
2143;28/12/2015;10683;661510;10686;10765;10657
2145;24/12/2015;10759;478860;10696;10766;10695
2146;23/12/2015;10683;640300;10695;10749;10676
2147;22/12/2015;10741;747640;10708;10803;10712
2148;21/12/2015;10806;92680;10780;10795;10754
2149;18/12/2015;10650;1157750;10515;10710;10500
2150;17/12/2015;10496;1571130;10722;10727;10468
2151;16/12/2015;10768;1358440;10603;10779;10602
2152;15/12/2015;10616;1098420;10604;10679;10574
2153;14/12/2015;10634;1146150;10730;10773;10581
2154;11/12/2015;10757;1470880;10714;10791;10617
2155;10/12/2015;10720;951610;10717;10760;10688
2156;09/12/2015;10765;1359090;10743;10850;10687
2157;08/12/2015;10753;1202950;10697;10784;10668
2158;07/12/2015;10752;1040160;10855;10861;10650
2159;04/12/2015;10841;1997060;10620;10883;10572
2160;03/12/2015;10612;1666260;10535;10645;10454
2161;02/12/2015;10538;1173790;10679;10710;10494
2162;01/12/2015;10635;1153020;10646;10740;10626
2163;30/11/2015;10653;1050760;10560;10691;10522
2164;27/11/2015;10562;1754210;10710;10739;10516
2166;25/11/2015;10697;90700;10706;10739;10687
2167;24/11/2015;10733;693170;10676;10805;10676
2168;23/11/2015;10666;672860;10727;10763;10654
2169;20/11/2015;10763;1432170;10797;10872;10749
2170;19/11/2015;10779;1697160;10795;10866;10683
2171;18/11/2015;10687;1445640;10702;10746;10620
2172;17/11/2015;10686;1714660;10824;10851;10644
2173;16/11/2015;10836;1465060;10879;10974;10805
2174;13/11/2015;10809;1262190;10835;10880;10782
2175;12/11/2015;10810;1935120;10854;10890;10730
2176;11/11/2015;10849;1581710;10885;10935;10832
2177;10/11/2015;10885;1379550;10890;10948;10840
2178;09/11/2015;10881;1334270;10891;10949;10874
2179;06/11/2015;10877;1835350;11032;11097;10845
2180;05/11/2015;11042;1305950;11036;11113;11022
2181;04/11/2015;11062;1473110;11174;11223;11056
